Year,Month,Day_Month,Hour_Day,Week_Day,Day_Year,Power.kW.,Temperature,Wind.speed,Wind.direction,Irradiation.flux
2019,9,6,3,FRI,249,6,14.69125015,2.443951954,210.7687853,0.32442302
2019,9,6,4,FRI,249,6,14.59578765,3.366466748,221.910378,0.628780646
2019,9,6,5,FRI,249,5.7,14.54387517,2.996544786,222.1261983,1.353415971
2019,9,6,6,FRI,249,6.2,14.54497478,3.521504549,215.6608537,14.61235516
2019,9,6,7,FRI,249,11.2,14.75133142,3.891625703,218.1721381,55.2352487
2019,9,6,8,FRI,249,11.9,14.94144107,4.667770972,232.6069745,136.2506378
2019,9,6,9,FRI,249,34.9,15.32856147,4.330450713,245.8894981,361.8719779
2019,9,6,10,FRI,249,26.9,16.88581297,5.118493993,244.3341501,544.0312583
2019,9,6,11,FRI,249,21.4,17.31258833,5.769694248,260.9274812,403.0450726
2019,9,6,12,FRI,249,38.4,16.5921797,4.576328153,252.5650801,502.1094234
2019,9,6,13,FRI,249,48.8,16.43063258,6.41486237,263.9841305,366.6745787
2019,9,6,14,FRI,249,19,16.50075732,5.282744999,268.228785,492.8546766
2019,9,6,15,FRI,249,14.5,17.30870259,6.20189405,271.0924885,295.0594811
2019,9,6,16,FRI,249,41.2,17.36171902,5.692412932,270.2333556,234.6171593
2019,9,6,17,FRI,249,11.6,17.24696091,4.590156818,271.0297706,147.8632659
2019,9,6,18,FRI,249,3.3,16.15300496,3.965476394,264.580723,35.13904129
2019,9,6,19,FRI,249,5.1,14.67432574,3.172183935,265.5268534,0.454106912
2019,9,6,20,FRI,249,5.1,13.7883405,2.585168314,248.001598,0.205894863
2019,9,6,21,FRI,249,5.3,13.30205152,2.703882645,245.9854459,0.04341107
2019,9,6,22,FRI,249,5.7,12.71824965,3.464401364,230.659403,0.349938004
2019,9,6,23,FRI,249,5.7,12.31576234,3.754401297,225.1994919,0.804682722
2019,9,7,0,SAT,250,6.2,12.13115275,3.844062169,223.6456944,4.033169354
2019,9,7,1,SAT,250,6,12.13177943,3.840614852,222.4317369,2.849457011
2019,9,7,2,SAT,250,6.2,12.08280501,3.128439966,223.3756527,1.901263329
2019,9,7,3,SAT,250,6.6,11.63727905,3.088172737,220.749141,0.358589732
2019,9,7,4,SAT,250,5.7,11.12280428,2.797403257,221.202376,0.19025069
2019,9,7,5,SAT,250,6.6,10.72480498,3.260516898,223.1234184,9.554303723
2019,9,7,6,SAT,250,6.6,10.96243898,3.651947446,220.1626849,89.75337501
2019,9,7,7,SAT,250,7.4,11.675915,3.198515824,222.2655161,219.3514362
2019,9,7,8,SAT,250,5.9,13.10995074,2.701055419,223.0759785,347.1706073
2019,9,7,9,SAT,250,5.1,14.96864481,3.195166547,230.9900779,470.4653473
2019,9,7,10,SAT,250,5.8,15.92901353,3.425118914,240.1297472,562.6057769
2019,9,7,11,SAT,250,5,16.56574524,3.139593806,241.9898412,465.2368565
2019,9,7,12,SAT,250,4,17.4462268,3.338354972,225.6897689,659.8205712
2019,9,7,13,SAT,250,4.9,18.077297,2.841725917,217.5450944,506.9229442
2019,9,7,14,SAT,250,4.9,18.43844852,2.766872473,223.4809476,403.2944538
2019,9,7,15,SAT,250,3.4,18.68688354,2.776737331,211.8298712,341.3458702
2019,9,7,16,SAT,250,4.4,18.74418704,2.316231146,197.8433481,260.4182788
2019,9,7,17,SAT,250,4.4,18.51792446,1.794556265,195.3498476,113.5952825
2019,9,7,18,SAT,250,4.3,17.25418293,1.289195695,169.6123255,20.4480716
2019,9,7,19,SAT,250,4.8,15.68476119,1.472638838,151.9934786,0.075407607
2019,9,7,20,SAT,250,4.7,14.19773985,1.7866773,135.8023777,0.362045552
2019,9,7,21,SAT,250,5.1,13.3752846,1.508535385,167.9844353,0.034515455
2019,9,7,22,SAT,250,4.7,12.86821083,1.574655576,179.1264149,0.256677762
2019,9,7,23,SAT,250,5.2,12.01830812,1.943286438,170.2955012,0.818315335
2019,9,8,0,SUN,251,6.1,11.13538669,2.035759578,154.0442649,0.470166853
2019,9,8,1,SUN,251,6.5,10.67592894,1.738702329,148.7944765,0.394345786
2019,9,8,2,SUN,251,6.2,10.446537,1.965526107,131.9298766,0.602078207
2019,9,8,3,SUN,251,6.6,10.53749001,2.768674797,122.0005175,1.020450652
2019,9,8,4,SUN,251,6.4,10.11292101,2.891068673,118.4644874,0.702357552
2019,9,8,5,SUN,251,6.4,10.32475186,2.850044,115.2599942,5.681329685
2019,9,8,6,SUN,251,6.8,10.93797572,3.129033978,113.6551828,49.32787368
2019,9,8,7,SUN,251,6.1,11.65756545,3.094980193,104.7661093,130.3455221
2019,9,8,8,SUN,251,6,13.5448255,3.392026675,101.615506,225.9479467
2019,9,8,9,SUN,251,4.9,15.20074809,3.500717987,102.4129084,187.5887891
2019,9,8,10,SUN,251,4.2,16.03801303,3.748104068,102.7264382,164.9541235
2019,9,8,11,SUN,251,4.5,17.56727131,4.49559241,118.3715052,346.4060418
2019,9,8,12,SUN,251,4,18.12957929,5.208756514,108.8050807,419.7867002
2019,9,8,13,SUN,251,4.4,19.32913242,5.073436173,120.7762837,462.545558
2019,9,8,14,SUN,251,3.5,20.35760925,4.906661174,112.0056651,380.5876774
2019,9,8,15,SUN,251,3.4,20.12653443,5.178190505,106.9178349,264.3591474
2019,9,8,16,SUN,251,4,20.2935726,5.267843548,106.5186651,187.5421408
2019,9,8,17,SUN,251,4.1,19.96142156,4.594313994,106.7075441,77.06927645
2019,9,8,18,SUN,251,4.3,19.33467941,4.262544693,102.3956666,18.23303387
2019,9,8,19,SUN,251,3.9,18.72315734,4.514382978,103.219515,2.079279736
2019,9,8,20,SUN,251,4.5,18.287102,4.828390446,103.2087005,5.316905833
2019,9,8,21,SUN,251,4.1,17.7707613,4.909119578,114.8568117,4.665533505
2019,9,8,22,SUN,251,4.8,17.01128616,4.909878397,120.7500246,3.658617082
2019,9,8,23,SUN,251,3.9,16.65019788,4.571523009,109.9561041,0.636392359
2019,9,9,0,MON,252,4.8,16.50749183,5.708904656,120.7676898,1.50952962
2019,9,9,1,MON,252,4.4,16.13244148,5.325138055,123.8367289,0.796613501
2019,9,9,2,MON,252,4.8,16.19853932,3.704715233,139.828352,0.670391453
2019,9,9,3,MON,252,4.3,16.19264743,2.852163492,141.0703166,0.69638828
2019,9,9,4,MON,252,5.1,16.1274604,3.647895702,137.4683106,0.314640388
2019,9,9,5,MON,252,4.6,15.65121235,3.573403742,135.4488687,3.123431653
2019,9,9,6,MON,252,5.5,15.43639052,3.2656892,130.2260332,32.21779091
2019,9,9,7,MON,252,11.3,16.06675126,2.210509918,136.2985931,169.2696524
2019,9,9,8,MON,252,13.2,17.65696346,2.233466096,147.9349335,310.9791705
2019,9,9,9,MON,252,32.7,19.31741361,1.711619898,161.0618153,423.5875142
2019,9,9,10,MON,252,22.5,20.94590535,1.73534809,177.9374916,523.2749637
2019,9,9,11,MON,252,24.6,22.35699639,2.333481814,199.5265658,547.3963866
2019,9,9,12,MON,252,16.1,23.49678698,2.965475508,218.721912,578.4603387
2019,9,9,13,MON,252,46.6,24.2313167,3.084604003,216.0664389,529.8576424
2019,9,9,14,MON,252,13.4,24.77057084,2.898811648,217.1099483,452.2992025
2019,9,9,15,MON,252,33.6,24.84907878,2.031757729,176.7205709,336.4759046
2019,9,9,16,MON,252,39,24.68823985,2.320304863,159.1072949,228.0776932
2019,9,9,17,MON,252,9.3,23.71488551,2.850680482,114.3949461,103.6635092
2019,9,9,18,MON,252,3.3,22.33916415,2.460089408,109.0133065,17.69455168
2019,9,9,19,MON,252,4.2,20.77399133,2.576797924,113.9887267,0.049043677
2019,9,9,20,MON,252,2.9,19.77202441,3.267497614,126.0329331,0.037073041
2019,9,9,21,MON,252,3.7,19.24357527,2.949435635,126.7308541,0.174963571
2019,9,9,22,MON,252,4.2,18.58143037,1.911447096,130.2400801,0
2019,9,9,23,MON,252,4.3,18.02477157,2.65870341,128.4299025,0.231647151
2019,9,10,0,TUE,253,2.9,17.35344058,3.406667084,124.7180467,0.28310297
2019,9,10,1,TUE,253,2.9,16.54871545,2.545250434,130.4770346,0.099043517
2019,9,10,2,TUE,253,3.9,15.55332217,2.433462883,131.5930357,0.050891078
2019,9,10,3,TUE,253,4.1,15.3061552,3.757094425,126.418779,0.350167985
2019,9,10,4,TUE,253,5.1,14.94207301,3.544007667,127.8058082,0.440347923
2019,9,10,5,TUE,253,5.2,14.43984734,4.334210064,123.572829,6.624268579
2019,9,10,6,TUE,253,5.5,14.3238907,3.966809931,120.6419884,70.6738529
2019,9,10,7,TUE,253,11.4,15.64106202,4.119051361,127.4277453,183.9427113
2019,9,10,8,TUE,253,10.6,17.46271704,4.12982831,127.4393291,303.9146008
2019,9,10,9,TUE,253,26.3,19.48393951,3.571754883,128.6034102,372.7257489
2019,9,10,10,TUE,253,27,21.11375444,4.333657643,125.6901641,474.0234193
2019,9,10,11,TUE,253,23.8,23.04196211,3.995373388,134.6949783,561.4142006
2019,9,10,12,TUE,253,23,24.76921974,3.294814467,163.3410452,494.9441136
2019,9,10,13,TUE,253,26.4,25.20730419,3.65883978,164.2254834,442.6575594
2019,9,10,14,TUE,253,18.7,24.95477521,3.575450457,154.5851674,349.4482003
2019,9,10,15,TUE,253,5.3,25.02434283,3.924473923,150.5974015,246.8901901
2019,9,10,16,TUE,253,8.6,24.693087,3.13346847,152.2499017,183.9216798
2019,9,10,17,TUE,253,3.5,23.90508558,2.644600447,145.2866511,66.38604118
2019,9,10,18,TUE,253,3.2,22.61118616,2.405505131,135.159091,8.503493164
2019,9,10,19,TUE,253,3,21.33049446,3.069799373,126.2093911,0.482905095
2019,9,10,20,TUE,253,3.3,20.34875589,2.823102864,158.8840704,0.641197406
2019,9,10,21,TUE,253,3.2,19.82366662,1.654505208,167.5434275,0.960512479
2019,9,10,22,TUE,253,3.3,19.0875126,2.086917191,138.7643766,0.549086736
2019,9,10,23,TUE,253,3.2,18.43240197,2.435019984,128.2415674,0.389928967
2019,9,11,0,WED,254,3.6,17.9139167,1.687699975,162.0519473,0.023643485
2019,9,11,1,WED,254,3.5,17.17136209,2.165048636,191.6162673,0.076100708
2019,9,11,2,WED,254,3.6,16.17937197,1.83937508,183.8054436,0.015974946
2019,9,11,3,WED,254,4,15.46385553,2.232930667,186.9348921,0.062573659
2019,9,11,4,WED,254,3.5,14.83214342,2.464155115,193.4085006,0.064503173
2019,9,11,5,WED,254,4,13.90957925,1.546592155,186.7853528,4.19533383
2019,9,11,6,WED,254,3.1,13.65692669,1.765546591,188.6663131,52.66871296
2019,9,11,7,WED,254,3.6,14.57427639,2.605924557,192.0474303,187.8066783
2019,9,11,8,WED,254,6.2,16.51478357,4.65008558,200.9488293,328.2487852
2019,9,11,9,WED,254,11.4,18.01470887,6.778065452,207.1466013,457.3942199
2019,9,11,10,WED,254,5.5,18.78825877,7.91066479,213.8878921,543.390928
2019,9,11,11,WED,254,6.9,19.52818262,6.835850068,218.7298638,581.998906
2019,9,11,12,WED,254,9,20.11874826,7.289601914,214.2952066,520.7689276
2019,9,11,13,WED,254,13.1,20.31451517,7.389393924,215.327802,324.7750927
2019,9,11,14,WED,254,5.1,20.63329807,6.8852597,222.412545,187.376719
2019,9,11,15,WED,254,3.7,20.02370153,5.791059836,231.758356,145.5128314
2019,9,11,16,WED,254,14.6,20.07969367,4.847423555,224.0502889,70.16729549
2019,9,11,17,WED,254,4.3,19.74529866,5.793851095,226.4910542,27.17113921
2019,9,11,18,WED,254,4,19.20799319,5.668983201,228.3821119,5.926074936
2019,9,11,19,WED,254,3.1,18.71518436,5.030344985,222.686454,1.164263288
2019,9,11,20,WED,254,4.4,18.13947803,4.625122516,234.8674666,1.040870302
2019,9,11,21,WED,254,4.4,17.44460634,4.32015458,253.0874841,0.476166342
2019,9,11,22,WED,254,3.9,17.10743067,4.292306615,246.1870669,0.853496929
2019,9,11,23,WED,254,4.4,16.48954438,4.59836206,243.1318559,1.100280851
2019,9,12,0,THU,255,5.1,15.42520338,3.901295254,244.6909253,0.422445211
2019,9,12,1,THU,255,5.3,14.72917727,4.137312895,229.541875,0.183855965
2019,9,12,2,THU,255,5,14.21449135,4.331280439,234.8999062,0.193571726
2019,9,12,3,THU,255,5.1,13.93217052,4.27053898,231.0518846,0.220293473
2019,9,12,4,THU,255,5.4,13.32147967,4.564305476,220.0033686,0.462407435
2019,9,12,5,THU,255,8.4,13.29368111,4.079805837,210.2992658,5.461732975
2019,9,12,6,THU,255,5,13.0343922,3.886582395,198.3555746,45.20253614
2019,9,12,7,THU,255,10.3,14.18013819,4.410224087,203.239757,170.2983997
2019,9,12,8,THU,255,12,15.40759826,5.399303639,222.0439813,324.0474394
2019,9,12,9,THU,255,19,16.82656385,6.445716442,224.7689489,429.7773521
2019,9,12,10,THU,255,23.1,18.16754842,6.477465419,231.6021159,398.953341
2019,9,12,11,THU,255,8.4,18.59066839,6.875363983,225.6704461,221.1837318
2019,9,12,12,THU,255,7.7,19.30508458,7.026544184,223.85298,389.8112952
2019,9,12,13,THU,255,35.9,19.92484326,6.750180311,233.2221719,215.8024266
2019,9,12,14,THU,255,9.2,17.39249548,5.053241024,267.8673918,79.7359053
2019,9,12,15,THU,255,8.6,16.10333555,4.244057779,246.6595495,55.19435023
2019,9,12,16,THU,255,19.6,14.44116955,4.134498848,239.7465701,45.16532583
2019,9,12,17,THU,255,9.1,14.78799438,4.482614053,230.883321,74.26012566
2019,9,12,18,THU,255,4.6,14.93549828,3.278957359,245.8431144,9.485768303
2019,9,12,19,THU,255,5.5,14.48436152,2.943784544,261.9155906,0.377398433
2019,9,12,20,THU,255,5.2,14.41020996,4.902377755,270.3258126,0.427708114
2019,9,12,21,THU,255,5.5,13.77572913,3.753294979,257.0516951,0.669728086
2019,9,12,22,THU,255,5.3,13.34730982,3.536577908,244.7599468,0.068903495
2019,9,12,23,THU,255,6.1,13.25583789,4.151797405,246.4353202,1.195273316
2019,9,13,0,FRI,256,6,13.26047738,4.051278949,243.7343448,1.881289579
2019,9,13,1,FRI,256,6,13.50404149,4.057407069,239.9752471,0.840818035
2019,9,13,2,FRI,256,5.5,13.54682537,3.967302538,242.4708382,0.781508427
2019,9,13,3,FRI,256,5.6,13.43098638,3.939605485,238.8569635,0.652187339
2019,9,13,4,FRI,256,6.1,13.15626847,4.390514174,231.707132,0.614371806
2019,9,13,5,FRI,256,5.8,13.2152119,4.840563993,226.9199395,1.917205094
2019,9,13,6,FRI,256,6,13.38066646,5.351826284,224.8880172,17.56990874
2019,9,13,7,FRI,256,6.8,13.7168515,5.624097195,226.0787606,70.41319481
2019,9,13,8,FRI,256,11,13.89881804,5.155949215,233.7847003,72.67446388
2019,9,13,9,FRI,256,13.4,14.34821527,4.99590605,236.6605047,188.4013954
2019,9,13,10,FRI,256,24.4,13.94771154,5.861488309,269.7183599,189.091526
2019,9,13,11,FRI,256,12.7,13.7371041,4.970178647,268.2091478,229.4334033
2019,9,13,12,FRI,256,23,14.43691371,3.882267011,250.6503484,160.2187913
2019,9,13,13,FRI,256,27.4,14.38942084,3.837289048,249.8170466,66.81221075
2019,9,13,14,FRI,256,19.7,13.31920711,5.307141509,276.9498735,35.61017347
2019,9,13,15,FRI,256,16.6,13.28811156,3.786181663,265.1427514,44.98692096
2019,9,13,16,FRI,256,34,13.25871999,3.932720762,269.5038411,94.04745363
2019,9,13,17,FRI,256,17.5,13.46489507,4.281857951,274.0520009,45.95187467
2019,9,13,18,FRI,256,5,11.61686146,4.97046452,284.9702425,3.99375177
2019,9,13,19,FRI,256,6.7,11.4984695,5.143892609,283.6798726,2.188150222
2019,9,13,20,FRI,256,6.8,11.16197214,4.833000525,289.4488644,1.534187024
2019,9,13,21,FRI,256,6.7,11.05485597,4.611199835,296.06491,1.410735118
2019,9,13,22,FRI,256,7.3,10.39808565,5.061838912,292.3412288,0.379267306
2019,9,13,23,FRI,256,6.7,9.537080258,5.394950294,286.8412042,0.642626839
2019,9,14,0,SAT,257,7.6,9.241832135,5.012020917,284.5732508,0.3951016
2019,9,14,1,SAT,257,6.9,9.122946886,4.782118039,276.7605884,1.367442411
2019,9,14,2,SAT,257,7.9,9.385099912,5.192437356,276.709364,1.088047186
2019,9,14,3,SAT,257,8.1,9.147359079,4.95865578,283.8597198,0.81687243
2019,9,14,4,SAT,257,7.6,8.705341253,4.339568908,280.9798416,0.566774457
2019,9,14,5,SAT,257,8.1,8.488647778,4.355002695,271.3948077,4.918946713
2019,9,14,6,SAT,257,7.3,9.072484337,4.444471198,274.4360307,61.80083894
2019,9,14,7,SAT,257,8.3,10.07517651,4.876619105,280.6231954,188.9723321
2019,9,14,8,SAT,257,7,11.34614764,5.032251658,282.6951115,315.9689341
2019,9,14,9,SAT,257,6.8,12.8384064,5.359779874,285.3537235,434.6333105
2019,9,14,10,SAT,257,6.5,13.97223336,6.114047441,290.1302176,503.5332014
2019,9,14,11,SAT,257,5.4,14.82149757,5.913347338,291.5011019,547.8466951
2019,9,14,12,SAT,257,6,14.92105978,5.904961683,288.5304213,397.4008847
2019,9,14,13,SAT,257,5.4,11.23041479,5.629782177,291.2635612,186.2178891
2019,9,14,14,SAT,257,6.8,9.210701385,3.924845721,258.6192146,31.87217567
2019,9,14,15,SAT,257,7.7,10.29398072,4.246763046,272.6341504,78.87297318
2019,9,14,16,SAT,257,6.4,11.58019528,3.984793415,267.4960748,185.183669
2019,9,14,17,SAT,257,7.1,12.75070533,3.220704736,290.4053381,151.4185418
2019,9,14,18,SAT,257,4.3,11.57620517,4.3126896,296.7835086,10.50421449
2019,9,14,19,SAT,257,6.3,10.39779171,5.707100081,287.0315105,1.418969057
2019,9,14,20,SAT,257,7.6,9.568093529,4.49173913,280.3732099,3.269659841
2019,9,14,21,SAT,257,6.7,9.551627269,5.29261918,277.8944543,3.515247948
2019,9,14,22,SAT,257,6.9,9.384435008,4.612147476,276.2221339,3.489755538
2019,9,14,23,SAT,257,8.3,8.636096095,2.832257137,262.1030257,1.55854081
2019,9,15,0,SUN,258,7.1,7.915139354,2.96340393,242.1814064,2.111805807
2019,9,15,1,SUN,258,7.7,7.210709241,3.414920659,230.8478297,1.613682341
2019,9,15,2,SUN,258,8.1,7.258065605,4.036257902,226.5909958,0.925873825
2019,9,15,3,SUN,258,8.6,7.759134316,4.279710574,221.1003855,1.565060128
2019,9,15,4,SUN,258,8.6,8.575719773,4.433779722,221.9215575,1.3178449
2019,9,15,5,SUN,258,7.9,8.822461271,4.337104178,230.3355081,1.324754362
2019,9,15,6,SUN,258,6.9,8.6474536,4.348008997,217.6050044,9.434245131
2019,9,15,7,SUN,258,8.1,8.985836724,4.986287334,207.5791928,27.47277086
2019,9,15,8,SUN,258,7.4,9.443171756,5.343753941,216.2924872,28.85503423
2019,9,15,9,SUN,258,7.5,9.870174125,6.13212907,218.4241362,45.24483032
2019,9,15,10,SUN,258,7.1,10.15397246,6.912711305,227.6634397,67.19763463
2019,9,15,11,SUN,258,6.9,10.64990967,5.75481913,245.4158638,125.3415741
2019,9,15,12,SUN,258,6.8,10.54152336,6.542877261,231.1671408,64.13490841
2019,9,15,13,SUN,258,7.2,11.1564278,7.762788839,230.4632246,58.24515679
2019,9,15,14,SUN,258,6.7,11.61483218,7.228501376,234.2271211,84.74503171
2019,9,15,15,SUN,258,7.2,11.95816584,7.203692745,237.1282112,57.08883921
2019,9,15,16,SUN,258,6.5,12.37478318,7.463116869,264.8303729,28.01773235
2019,9,15,17,SUN,258,6.4,12.21951111,6.7359933,269.672902,65.07283877
2019,9,15,18,SUN,258,6.3,11.84184204,5.69936371,264.9285933,13.49787516
2019,9,15,19,SUN,258,6.3,11.29705589,4.923548186,259.3165326,2.044495982
2019,9,15,20,SUN,258,7,10.58100895,4.478691866,256.2111877,1.651160255
2019,9,15,21,SUN,258,7.1,10.42601831,4.076288321,256.1903702,3.193624923
2019,9,15,22,SUN,258,7.6,10.40313876,4.372890325,254.5843708,2.783331384
2019,9,15,23,SUN,258,7.8,10.13176256,4.284865799,264.1278685,3.248464424
2019,9,16,0,MON,259,6.8,9.822065991,3.520949025,258.6724876,3.069699722
2019,9,16,1,MON,259,6.6,9.562498924,4.055010702,256.6465123,3.851858279
2019,9,16,2,MON,259,7.5,9.445469534,4.29127218,254.1480574,3.95982216
2019,9,16,3,MON,259,8,9.395684589,4.437708852,251.9812507,0.926268074
2019,9,16,4,MON,259,7.5,9.332767344,4.593678401,254.0623242,0.735785389
2019,9,16,5,MON,259,7.6,9.639967697,4.170079395,259.9884848,3.351529285
2019,9,16,6,MON,259,7.7,9.427294069,4.187090058,257.4964088,37.06195714
2019,9,16,7,MON,259,11.8,10.29125308,4.833092786,262.1466374,126.4276913
2019,9,16,8,MON,259,12.8,11.47797347,6.525851038,276.0983793,99.42455321
2019,9,16,9,MON,259,28.2,12.29465433,7.452081753,279.7033827,252.3884821
2019,9,16,10,MON,259,26.7,13.48386115,9.222078933,281.2451865,492.0771647
2019,9,16,11,MON,259,31,12.11308914,8.880043179,283.2269966,148.5370745
2019,9,16,12,MON,259,33.9,11.00514238,6.599582278,280.4908233,267.2944622
2019,9,16,13,MON,259,48.1,12.14453497,5.247029758,289.2972335,235.6197353
2019,9,16,14,MON,259,33.4,10.54274907,6.11414154,284.7965737,92.37705441
2019,9,16,15,MON,259,34.4,11.16183342,6.608973722,281.1816267,306.2755314
2019,9,16,16,MON,259,36.9,11.68437663,6.425487328,277.8550609,200.8543892
2019,9,16,17,MON,259,24.9,11.46111149,6.212281925,276.6404536,80.39359862
2019,9,16,18,MON,259,6.4,10.46463379,6.006176711,277.5679668,9.142182744
2019,9,16,19,MON,259,9.9,10.06133837,6.084499894,277.3905361,0.720312371
2019,9,16,20,MON,259,11.8,9.740310683,4.96883016,280.9354684,0.91431334
2019,9,16,21,MON,259,10.5,9.460819573,5.313988481,279.9641605,1.228700097
2019,9,16,22,MON,259,9.8,8.979375341,4.693195218,278.2035977,0.913546602
2019,9,16,23,MON,259,9.9,8.865766202,4.219365863,279.9684927,1.376359203
2019,9,17,0,TUE,260,8,8.776824051,4.591797698,282.8156529,1.312581882
2019,9,17,1,TUE,260,9.4,8.537354962,4.302387511,286.1115148,1.969467753
2019,9,17,2,TUE,260,11.3,8.259691632,3.393630115,290.1701831,3.788224914
2019,9,17,3,TUE,260,6.7,8.035053251,2.765760308,292.8846729,3.726130593
2019,9,17,4,TUE,260,10.7,7.82110726,3.253323659,287.0691971,3.812867858
2019,9,17,5,TUE,260,12.4,7.593983599,3.331392654,281.6402784,4.150821746
2019,9,17,6,TUE,260,7.6,7.356008583,3.48244081,280.5457677,33.61912327
2019,9,17,7,TUE,260,21.4,7.518171597,3.108913618,284.2977991,146.7798455
2019,9,17,8,TUE,260,18,7.888473939,2.867940161,294.133686,195.0727074
2019,9,17,9,TUE,260,37.4,9.036244857,3.613294589,289.8716669,288.7785686
2019,9,17,10,TUE,260,44,10.04139602,2.55339475,309.5878599,363.5514338
2019,9,17,11,TUE,260,33.8,10.5993539,3.217620257,293.6775402,277.4517988
2019,9,17,12,TUE,260,36.5,11.68742326,3.751861375,283.3909967,638.7866425
2019,9,17,13,TUE,260,42.1,11.57044778,2.782342032,290.2958868,198.0179199
2019,9,17,14,TUE,260,27.5,10.24198921,2.896682604,258.2770203,105.4078886
2019,9,17,15,TUE,260,21.5,9.676305474,2.231886593,240.7259525,195.1348317
2019,9,17,16,TUE,260,35.3,10.18014632,1.989778055,259.6959055,118.0669653
2019,9,17,17,TUE,260,26.8,9.763233685,1.726265648,259.0270456,65.7933603
2019,9,17,18,TUE,260,5.7,9.123522894,1.849773852,240.0971975,7.500732725
2019,9,17,19,TUE,260,8.2,8.282955882,1.438526978,273.9603413,1.987440109
2019,9,17,20,TUE,260,8.1,7.778966668,0.809626601,209.842401,2.058339318
2019,9,17,21,TUE,260,10.2,7.343229112,1.398622853,303.1408696,2.803278459
2019,9,17,22,TUE,260,13.9,6.533358963,1.49180875,218.431581,2.04073525
2019,9,17,23,TUE,260,10.1,5.955003013,1.5369241,152.3999081,2.240298206
2019,9,18,0,WED,261,12.2,5.424050082,1.781081166,172.6547851,2.391675499
2019,9,18,1,WED,261,8.6,4.100697149,1.598580236,310.9025922,2.708717921
2019,9,18,2,WED,261,25.1,3.904700446,1.809785633,295.4586539,2.966064787
2019,9,18,3,WED,261,9.6,3.404085024,2.067971589,287.0586109,3.020716239
2019,9,18,4,WED,261,9.7,2.590117988,2.065802527,285.4547265,3.199595669
2019,9,18,5,WED,261,12.9,1.792617153,2.06894839,288.1802219,5.246657042
2019,9,18,6,WED,261,16.1,1.968658157,2.115404343,281.6627052,48.28276873
2019,9,18,7,WED,261,24.7,3.513852695,1.028049251,297.6013524,108.7936413
2019,9,18,8,WED,261,18.4,5.09711919,0.93961859,298.5002533,188.4268367
2019,9,18,9,WED,261,49.9,7.374446993,1.175059393,314.4660494,202.4969965
2019,9,18,10,WED,261,44,9.440324161,3.050367515,14.82988303,281.4841585
2019,9,18,11,WED,261,40,9.667853536,2.979086993,52.24179088,285.8937789
2019,9,18,12,WED,261,40.6,10.68247206,2.973188877,51.511855,416.2061841
2019,9,18,14,WED,261,31,9.881782407,1.05650162,204.6006189,138.133899
2019,9,18,15,WED,261,30.7,10.22385353,2.692039446,174.7095323,199.5229754
2019,9,18,16,WED,261,47,10.12209915,4.573709851,98.32388789,84.40096468
2019,9,18,17,WED,261,25.4,9.101159575,3.007599388,68.47970751,38.57209736
2019,9,18,18,WED,261,7.3,8.451022841,2.991352403,290.9300318,3.467859455
2019,9,18,19,WED,261,8,7.850057459,2.518075633,334.7607846,0.897941629
2019,9,18,20,WED,261,14,7.04255587,2.569316167,325.6674334,0.405219166
2019,9,18,21,WED,261,8.2,6.407198436,2.14117765,319.3484891,0.640036239
2019,9,18,22,WED,261,12.4,5.474834854,2.229527753,302.3498841,0.87470883
2019,9,18,23,WED,261,10,4.780769992,2.236552898,301.4826848,0.792496702
2019,9,19,0,THU,262,9.7,4.245213335,2.380831443,296.446304,0.959127941
2019,9,19,1,THU,262,9.5,3.568611854,2.299364331,298.8340648,0.766522327
2019,9,19,2,THU,262,17.4,3.244691012,2.445045927,298.0876647,0.937460967
2019,9,19,3,THU,262,10.1,2.723310869,2.099905898,295.6720855,0.770351845
2019,9,19,4,THU,262,67.8,2.509867267,2.013970863,301.5904074,0.844807815
2019,9,19,5,THU,262,21,2.271022509,2.214200026,296.2415936,2.282084305
2019,9,19,6,THU,262,10.7,1.780392788,2.060128353,293.7418217,49.40440695
2019,9,19,7,THU,262,22.2,2.375928094,1.633018126,296.8440274,139.2715859
2019,9,19,8,THU,262,18,4.402634744,1.52144638,319.0118797,294.8453592
2019,9,19,9,THU,262,65.6,7.23994565,2.637036388,257.8399101,421.1017337
2019,9,19,10,THU,262,50.2,8.685510563,3.379949343,74.62784573,485.2619178
2019,9,19,11,THU,262,44.4,9.26391747,3.218677661,43.96819143,427.3483562
2019,9,19,12,THU,262,49,9.961875982,2.536398309,205.9972508,483.8343635
2019,9,19,13,THU,262,65.9,10.64961072,2.285136893,283.5536885,400.6271306
2019,9,19,14,THU,262,36,10.2590902,2.216237182,167.045818,284.8234125
2019,9,19,15,THU,262,40.4,9.719279588,1.214772432,55.76110314,125.0841992
2019,9,19,16,THU,262,48.7,9.690093193,0.558752749,177.2485013,89.5551174
2019,9,19,17,THU,262,31.6,9.893829448,0.541399512,200.793405,49.69935359
2019,9,19,18,THU,262,6.3,9.12772065,1.350162623,232.330894,3.38650476
2019,9,19,19,THU,262,8.5,8.129638616,1.536777455,217.6809927,0.062296223
2019,9,19,20,THU,262,9.1,7.595503198,1.480737987,250.5070681,0.598384092
2019,9,19,21,THU,262,8,6.589243949,2.534902366,270.9387555,0.398667444
